id,zodiac,total,money,health,love
256,돼지띠,62,57,63,68
256,양자리,59,87,84,58
256,황소자리,74,61,87,43
256,쌍둥이자리,65,82,70,43
256,게자리,64,70,68,72
256,사자자리,57,97,56,67
256,처녀자리,72,63,53,55
256,천칭자리,83,58,93,56
256,전갈자리,61,70,80,74
256,사수자리,61,54,79,87
256,염소자리,86,87,82,50
256,물병자리,66,49,50,93
256,물고기자리,65,85,55,96
257,쥐띠,86,97,87,74
257,소띠,66,51,90,52
257,호랑이띠,71,78,76,50
257,토끼띠,91,79,71,87
257,용띠,86,95,96,83
257,뱀띠,93,73,64,88
257,말띠,82,97,64,95
257,양띠,89,60,57,94
257,원숭이띠,87,56,84,83
257,닭띠,75,71,51,61
257,개띠,69,81,98,68
257,돼지띠,56,76,94,77
257,양자리,89,91,90,67
257,황소자리,80,88,57,69
257,쌍둥이자리,85,89,53,65
257,게자리,86,60,75,73
257,사자자리,64,95,50,63
257,처녀자리,55,69,84,49
257,천칭자리,60,87,60,51
257,전갈자리,69,85,72,60
257,사수자리,98,55,55,65
257,염소자리,98,87,73,40
257,물병자리,76,79,78,99
257,물고기자리,61,88,66,65
258,쥐띠,91,54,96,44
258,소띠,88,86,99,99
258,호랑이띠,66,49,86,48
258,토끼띠,75,81,75,69
258,용띠,93,47,85,77
258,뱀띠,89,94,93,57
258,말띠,70,72,89,78
258,양띠,89,63,84,95
258,원숭이띠,56,55,58,97
258,닭띠,57,99,71,91
258,개띠,57,83,94,86
258,돼지띠,69,87,84,67
258,양자리,93,90,94,56
258,황소자리,87,63,91,48
258,쌍둥이자리,74,83,71,94
258,게자리,94,77,85,80
258,사자자리,59,86,55,58
258,처녀자리,77,73,90,74
258,천칭자리,87,74,98,98
258,전갈자리,57,89,91,68
258,사수자리,60,67,61,55
258,염소자리,89,70,78,64
258,물병자리,85,57,84,89
258,물고기자리,97,56,51,99
259,쥐띠,94,73,67,64
259,소띠,59,84,54,86
259,호랑이띠,95,87,79,71
259,토끼띠,94,79,81,64
259,용띠,89,54,89,76
259,뱀띠,82,77,81,85
259,말띠,64,98,58,60
259,양띠,88,81,62,71
259,원숭이띠,57,95,91,74
259,닭띠,75,88,83,40
259,개띠,80,86,61,83
259,돼지띠,95,95,65,63
259,양자리,58,89,67,96
259,황소자리,56,87,73,88
259,쌍둥이자리,79,69,96,79
259,게자리,76,88,79,76
259,사자자리,57,46,93,47
259,처녀자리,65,62,84,51
259,천칭자리,76,99,73,57
259,전갈자리,71,56,83,65
259,사수자리,84,82,75,52
259,염소자리,63,67,89,58
259,물병자리,66,85,65,80
259,물고기자리,63,88,84,87
260,쥐띠,91,99,67,90
260,소띠,80,98,64,95
260,호랑이띠,67,79,86,99
260,토끼띠,61,66,75,50
260,용띠,71,50,93,83
260,뱀띠,75,56,84,88
260,말띠,76,91,80,51
260,양띠,76,69,60,76
260,원숭이띠,65,70,87,54
260,닭띠,69,66,83,78
260,개띠,98,68,56,54
260,돼지띠,87,51,85,85
260,양자리,80,68,73,41
260,황소자리,96,76,83,56
260,쌍둥이자리,79,99,85,60
260,게자리,56,84,70,88
260,사자자리,86,94,93,58
260,처녀자리,71,59,50,52
260,천칭자리,74,85,89,47
260,전갈자리,98,77,86,44
260,사수자리,62,75,88,70
260,염소자리,65,48,62,73
260,물병자리,76,82,65,57
260,물고기자리,57,50,73,53
261,쥐띠,80,64,55,60
261,소띠,73,74,56,60
261,호랑이띠,75,57,56,53
261,토끼띠,66,68,89,96
261,용띠,68,97,76,70
261,뱀띠,88,51,65,91
261,말띠,82,73,70,42
261,양띠,56,84,67,94
261,원숭이띠,64,89,91,91
261,닭띠,61,63,99,90
261,개띠,60,47,99,62
261,돼지띠,66,74,74,79
261,양자리,88,52,94,77
261,황소자리,88,75,85,43
261,쌍둥이자리,93,91,58,88
261,게자리,85,45,67,63
261,사자자리,63,60,82,73
261,처녀자리,90,99,99,62
261,천칭자리,80,55,58,99
261,전갈자리,76,80,99,67
261,사수자리,81,48,70,95
261,염소자리,92,77,76,90
261,물병자리,83,79,78,57
261,물고기자리,74,55,58,71
262,쥐띠,76,77,71,87
262,소띠,97,62,84,80
262,호랑이띠,76,91,87,67
262,토끼띠,78,95,70,90
262,용띠,94,63,61,72
262,뱀띠,63,64,89,98
262,말띠,62,50,94,67
262,양띠,76,46,58,99
262,원숭이띠,55,47,52,49
262,닭띠,74,68,90,54
262,개띠,92,86,64,44
262,돼지띠,70,53,91,96
262,양자리,62,96,70,95
262,황소자리,75,49,63,40
262,쌍둥이자리,75,66,80,42
262,게자리,88,58,90,80
262,사자자리,82,80,97,51
262,처녀자리,98,51,68,59
262,천칭자리,73,99,83,73
262,전갈자리,94,69,74,77
262,사수자리,94,90,81,49
262,염소자리,86,99,94,99
262,물병자리,69,72,78,97
262,물고기자리,95,95,78,86
263,쥐띠,73,86,76,49
263,소띠,55,53,73,94
263,호랑이띠,87,92,95,50
263,토끼띠,78,63,63,44
263,용띠,88,58,61,85
263,뱀띠,89,96,56,87
263,말띠,63,57,54,48
263,양띠,67,83,59,96
263,원숭이띠,96,45,90,59
263,닭띠,94,50,53,64
263,개띠,55,50,83,55
263,돼지띠,81,61,81,50
263,양자리,68,90,85,69
263,황소자리,77,46,84,50
263,쌍둥이자리,85,70,83,85
263,게자리,60,87,79,51
263,사자자리,66,67,80,69
263,처녀자리,75,61,97,63
263,천칭자리,90,85,67,70
263,전갈자리,63,69,59,95
263,사수자리,91,47,70,49
263,염소자리,94,50,82,92
263,물병자리,97,92,79,64
263,물고기자리,97,80,65,86
264,쥐띠,61,70,53,75
264,소띠,66,90,78,47
264,호랑이띠,96,75,61,44
264,토끼띠,84,88,63,52
264,용띠,83,95,95,86
264,뱀띠,68,81,91,77
264,말띠,66,98,51,60
264,양띠,66,56,59,76
264,원숭이띠,91,84,63,87
264,닭띠,81,55,56,86
264,개띠,82,96,70,82
264,돼지띠,92,49,90,59
264,양자리,70,80,85,49
264,황소자리,70,55,70,81
264,쌍둥이자리,78,89,65,90
264,게자리,91,99,84,53
264,사자자리,75,80,69,57
264,처녀자리,81,52,81,86
264,천칭자리,96,74,97,87
264,전갈자리,86,59,60,91
264,사수자리,80,63,65,41
264,염소자리,91,66,66,95
264,물병자리,71,81,99,71
264,물고기자리,94,90,96,47
265,쥐띠,66,73,88,92
265,소띠,92,73,50,51
265,호랑이띠,91,56,78,44
265,토끼띠,65,48,71,55
265,용띠,97,83,79,88
265,뱀띠,88,76,96,47
265,말띠,68,76,95,97
265,양띠,75,53,87,75
265,원숭이띠,88,60,58,49
265,닭띠,56,96,93,88
265,개띠,61,53,73,65
265,돼지띠,58,80,62,51
265,양자리,57,47,66,88
265,황소자리,90,76,88,91
265,쌍둥이자리,98,74,83,72
265,게자리,87,81,78,62
265,사자자리,98,58,94,87
265,처녀자리,78,87,82,62
265,천칭자리,66,60,90,74
265,전갈자리,80,48,98,90
265,사수자리,57,57,51,57
265,염소자리,74,60,74,81
265,물병자리,60,97,86,94
265,물고기자리,91,65,57,69
266,쥐띠,59,67,60,53
266,소띠,91,50,51,89
266,호랑이띠,64,86,86,50
266,토끼띠,92,92,72,82
266,용띠,56,50,69,52
266,뱀띠,85,62,91,95
266,말띠,87,57,53,79
266,양띠,67,45,86,66
266,원숭이띠,85,50,63,83
266,닭띠,92,76,55,78
266,개띠,62,54,75,43
266,돼지띠,95,54,96,49
266,양자리,62,58,60,47
266,황소자리,98,89,79,66
266,쌍둥이자리,84,93,92,48
266,게자리,58,52,88,89
266,사자자리,98,50,57,47
266,처녀자리,79,70,56,48
266,천칭자리,66,47,57,79
266,전갈자리,57,73,58,86
266,사수자리,76,87,97,99
266,염소자리,88,93,78,99
266,물병자리,70,57,89,87
266,물고기자리,68,47,68,76
267,쥐띠,67,72,74,61
267,소띠,68,79,50,82
267,호랑이띠,66,74,91,96
267,토끼띠,97,96,69,89
267,용띠,88,51,59,88
267,뱀띠,73,56,56,45
267,말띠,73,46,85,83
267,양띠,80,85,83,48
267,원숭이띠,76,45,86,82
267,닭띠,75,53,59,78
267,개띠,73,69,58,41
267,돼지띠,92,57,94,94
267,양자리,78,67,96,64
267,황소자리,59,96,97,87
267,쌍둥이자리,96,45,63,85
267,게자리,97,81,88,62
267,사자자리,63,94,94,77
267,처녀자리,86,97,51,89
267,천칭자리,61,59,79,47
267,전갈자리,64,62,62,67
267,사수자리,77,80,70,74
267,염소자리,78,69,69,88
267,물병자리,63,58,51,56
267,물고기자리,59,92,99,49
268,쥐띠,56,54,80,99
268,소띠,58,72,57,63
268,호랑이띠,94,55,80,54
268,토끼띠,90,76,67,43
268,용띠,65,83,89,43
268,뱀띠,83,91,96,45
268,말띠,82,72,87,41
268,양띠,81,59,58,48
268,원숭이띠,73,78,91,97
268,닭띠,61,66,70,56
268,개띠,65,97,93,80
268,돼지띠,96,45,64,84
268,양자리,73,47,65,43
268,황소자리,62,46,89,63
268,쌍둥이자리,80,76,86,98
268,게자리,95,73,73,67
268,사자자리,74,84,54,63
268,처녀자리,83,82,93,89
268,천칭자리,77,68,68,67
268,전갈자리,66,60,66,70
268,사수자리,61,53,66,69
268,염소자리,82,45,57,42
268,물병자리,90,48,99,47
268,물고기자리,87,52,52,53
269,쥐띠,56,96,97,90
269,소띠,81,80,64,46
269,호랑이띠,83,70,67,88
269,토끼띠,60,76,60,67
269,용띠,88,47,84,40
269,뱀띠,88,51,96,82
269,말띠,78,73,56,49
269,양띠,92,46,96,46
269,원숭이띠,76,90,53,69
269,닭띠,60,57,82,42
269,개띠,81,73,56,55
269,돼지띠,58,74,95,54
269,양자리,76,50,53,92
269,황소자리,73,68,83,57
269,쌍둥이자리,86,64,62,91
269,게자리,80,56,57,85
269,사자자리,67,46,51,76
269,처녀자리,82,56,72,74
269,천칭자리,88,88,72,68
269,전갈자리,82,90,77,78
269,사수자리,71,76,51,53
269,염소자리,62,80,50,61
269,물병자리,67,87,99,52
269,물고기자리,93,70,60,92
270,쥐띠,83,61,77,96
270,소띠,80,72,59,45
270,호랑이띠,77,82,54,73
270,토끼띠,70,98,58,84
270,용띠,85,46,52,43
270,뱀띠,72,70,76,67
270,말띠,61,64,71,80
270,양띠,92,46,98,44
270,원숭이띠,62,48,78,77
270,닭띠,86,87,79,47
270,개띠,71,47,51,87
270,돼지띠,96,61,87,55
270,양자리,89,94,85,44
270,황소자리,91,93,94,94
270,쌍둥이자리,95,89,67,76
270,게자리,55,65,65,82
270,사자자리,59,65,61,42
270,처녀자리,71,84,88,72
270,천칭자리,57,96,87,59
270,전갈자리,96,98,88,92
270,사수자리,86,70,88,73
270,염소자리,86,85,64,81
270,물병자리,59,57,79,77
270,물고기자리,83,88,57,92
271,쥐띠,81,69,88,75
271,소띠,73,51,76,98
271,호랑이띠,79,51,59,53
271,토끼띠,86,63,53,71
271,용띠,85,81,67,55
271,뱀띠,69,98,61,88
271,말띠,75,72,61,53
271,양띠,87,87,87,78
271,원숭이띠,73,82,86,98
271,닭띠,62,84,78,91
271,개띠,55,49,95,92
271,돼지띠,71,55,77,94
271,양자리,97,53,51,53
271,황소자리,84,48,82,69
271,쌍둥이자리,89,99,60,46
271,게자리,60,71,53,93
271,사자자리,65,87,92,82
271,처녀자리,56,85,92,80
271,천칭자리,71,51,84,91
271,전갈자리,60,60,73,83
271,사수자리,94,81,82,78
271,염소자리,87,94,87,68
271,물병자리,64,52,55,68
271,물고기자리,56,91,84,72
272,쥐띠,95,82,68,99
272,소띠,97,77,51,92
272,호랑이띠,59,79,75,97
272,토끼띠,71,64,84,48
272,용띠,65,93,57,68
272,뱀띠,77,78,82,87
272,말띠,69,81,78,72
272,양띠,78,73,50,74
272,원숭이띠,66,48,51,56
272,닭띠,89,47,76,70
272,개띠,75,75,92,45
272,돼지띠,66,98,62,64
272,양자리,91,50,69,78
272,황소자리,80,50,98,81
272,쌍둥이자리,97,50,60,72
272,게자리,86,88,87,57
272,사자자리,65,83,92,67
272,처녀자리,90,77,59,69
272,천칭자리,80,82,92,99
272,전갈자리,85,87,90,43
272,사수자리,72,47,87,62
272,염소자리,69,90,57,56
272,물병자리,60,95,87,67
272,물고기자리,62,67,77,42
273,쥐띠,86,80,91,55
273,소띠,66,76,68,83
273,호랑이띠,90,80,64,61
273,토끼띠,79,67,56,89
273,용띠,84,82,92,82
273,뱀띠,96,70,61,58
273,말띠,95,47,88,99
273,양띠,81,89,90,58
273,원숭이띠,94,69,74,74
273,닭띠,70,91,66,99
273,개띠,94,72,51,57
273,돼지띠,83,77,69,49
273,양자리,59,73,50,49
273,황소자리,90,66,56,64
273,쌍둥이자리,64,55,72,77
273,게자리,70,97,90,66
273,사자자리,72,79,84,48
273,처녀자리,55,77,86,90
273,천칭자리,69,62,84,65
273,전갈자리,89,89,82,54
273,사수자리,94,47,77,48
273,염소자리,71,70,80,49
273,물병자리,88,73,88,76
273,물고기자리,59,72,51,79
274,쥐띠,59,50,69,44
274,소띠,68,98,57,77
274,호랑이띠,70,67,92,88
274,토끼띠,93,85,60,92
274,용띠,68,90,76,46
274,뱀띠,69,58,80,86
274,말띠,81,45,71,51
274,양띠,70,47,66,60
274,원숭이띠,90,77,56,65
274,닭띠,76,94,94,41
274,개띠,65,68,67,88
274,돼지띠,74,76,59,56
274,양자리,62,84,56,67
274,황소자리,75,86,52,95
274,쌍둥이자리,67,89,68,57
274,게자리,56,95,86,66
274,사자자리,80,99,54,70
274,처녀자리,85,92,54,89
274,천칭자리,88,53,94,56
274,전갈자리,93,79,86,88
274,사수자리,89,85,52,74
274,염소자리,89,91,50,95
274,물병자리,80,74,85,49
274,물고기자리,61,62,55,68
275,쥐띠,72,71,83,94
275,소띠,61,95,64,93
275,호랑이띠,75,84,61,98
275,토끼띠,80,85,74,56
275,용띠,89,72,89,82
275,뱀띠,89,84,65,84
275,말띠,92,70,94,79
275,양띠,90,73,69,99
275,원숭이띠,87,69,86,59
275,닭띠,60,65,71,77
275,개띠,71,65,92,43
275,돼지띠,62,52,89,48
275,양자리,93,88,61,43
275,황소자리,98,94,80,63
275,쌍둥이자리,70,89,74,96
275,게자리,57,67,57,44
275,사자자리,85,50,77,83
275,처녀자리,58,59,88,74
275,천칭자리,90,96,75,53
275,전갈자리,81,65,65,66
275,사수자리,96,53,56,72
275,염소자리,92,61,70,63
275,물병자리,93,48,74,71
275,물고기자리,55,48,51,78
276,쥐띠,96,86,86,59
276,소띠,63,64,83,77
276,호랑이띠,71,56,53,58
276,토끼띠,79,69,93,95
276,용띠,72,95,97,95
276,뱀띠,90,84,77,67
276,말띠,86,71,53,60
276,양띠,82,61,60,40
276,원숭이띠,74,65,77,95
276,닭띠,78,76,98,68
276,개띠,76,79,51,76
276,돼지띠,83,95,69,89
276,양자리,75,59,62,90
276,황소자리,87,96,88,41
276,쌍둥이자리,82,53,65,94
276,게자리,78,61,75,96
276,사자자리,79,95,58,94
276,처녀자리,95,56,99,66
276,천칭자리,76,89,68,43
276,전갈자리,61,70,90,61
276,사수자리,93,83,72,54
276,염소자리,58,45,94,99
276,물병자리,98,72,60,94
276,물고기자리,66,52,61,49
277,쥐띠,73,56,98,91
277,소띠,83,72,80,84
277,호랑이띠,97,75,69,65
277,토끼띠,63,93,70,79
277,용띠,59,69,51,46
277,뱀띠,60,56,67,85
277,말띠,61,50,73,98
277,양띠,87,97,66,74
277,원숭이띠,88,85,74,43
277,닭띠,55,93,84,40
277,개띠,61,75,87,73
277,돼지띠,80,75,95,71
277,양자리,90,53,62,95
277,황소자리,60,56,86,78
277,쌍둥이자리,77,73,50,99
277,게자리,72,73,58,85
277,사자자리,81,95,66,94
277,처녀자리,65,85,77,44
277,천칭자리,64,91,57,98
277,전갈자리,65,48,63,73
277,사수자리,71,59,97,88
277,염소자리,85,66,64,67
277,물병자리,77,89,87,86
277,물고기자리,79,93,84,43
278,쥐띠,84,80,72,92
278,소띠,95,55,73,56
278,호랑이띠,87,56,69,48
278,토끼띠,62,87,85,84
278,용띠,69,77,70,96
278,뱀띠,71,68,98,57
278,말띠,58,47,93,67
278,양띠,71,64,91,63
278,원숭이띠,73,86,79,61
278,닭띠,64,57,54,47
278,개띠,63,57,59,99
278,돼지띠,83,63,99,74
278,양자리,94,93,97,86
278,황소자리,86,88,89,86
278,쌍둥이자리,60,73,78,97
278,게자리,80,93,63,55
278,사자자리,97,63,91,81
278,처녀자리,98,92,60,71
278,천칭자리,65,46,62,95
278,전갈자리,90,79,74,83
278,사수자리,65,97,54,97
278,염소자리,85,67,95,40
278,물병자리,96,79,53,91
278,물고기자리,59,83,74,55
279,쥐띠,57,61,71,85
279,소띠,95,57,52,64
279,호랑이띠,93,95,64,60
279,토끼띠,89,77,59,57
279,용띠,94,59,71,94
279,뱀띠,69,64,50,42
279,말띠,95,92,56,72
279,양띠,59,90,75,68
279,원숭이띠,85,77,68,72
279,닭띠,59,98,77,62
279,개띠,66,62,66,56
279,돼지띠,97,68,66,56
279,양자리,82,48,84,53
279,황소자리,89,68,94,44
279,쌍둥이자리,85,83,89,53
279,게자리,83,90,85,46
279,사자자리,55,86,93,81
279,처녀자리,97,65,65,81
279,천칭자리,93,52,59,74
279,전갈자리,84,77,82,82
279,사수자리,71,79,97,64
279,염소자리,94,81,87,67
279,물병자리,92,78,82,89
279,물고기자리,64,93,94,78
280,쥐띠,58,64,70,70
280,소띠,92,89,58,93
280,호랑이띠,85,51,67,93
280,토끼띠,83,88,58,56
280,용띠,79,59,52,91
280,뱀띠,60,91,88,74
280,말띠,79,90,66,51
280,양띠,72,53,63,93
280,원숭이띠,90,86,64,77
280,닭띠,83,55,83,55
280,개띠,70,81,56,49
280,돼지띠,62,86,92,75
280,양자리,86,46,75,98
280,황소자리,65,81,63,51
280,쌍둥이자리,88,77,53,85
280,게자리,91,80,63,50
280,사자자리,64,52,52,92
280,처녀자리,62,45,61,54
280,천칭자리,66,45,51,44
280,전갈자리,88,69,79,67
280,사수자리,79,52,52,98
280,염소자리,56,77,90,78
280,물병자리,97,80,93,70
280,물고기자리,79,52,50,75
281,쥐띠,60,97,68,52
281,소띠,78,69,55,58
281,호랑이띠,58,91,65,97
281,토끼띠,90,63,70,81
281,용띠,70,86,55,77
281,뱀띠,87,93,53,90
281,말띠,85,62,76,90
281,양띠,90,86,58,52
281,원숭이띠,75,64,76,95
281,닭띠,92,65,93,90
281,개띠,61,47,50,52
281,돼지띠,56,74,98,65
281,양자리,66,45,73,92
281,황소자리,72,66,97,77
281,쌍둥이자리,79,73,54,61
281,게자리,56,89,52,67
281,사자자리,82,87,74,67
281,처녀자리,72,50,54,40
281,천칭자리,96,70,73,59
281,전갈자리,60,90,55,85
281,사수자리,69,63,50,91
281,염소자리,83,79,70,46
281,물병자리,80,84,87,57
281,물고기자리,94,75,52,73
282,쥐띠,94,45,73,89
282,소띠,90,93,62,67
282,호랑이띠,81,80,62,58
282,토끼띠,90,54,74,74
282,용띠,91,81,89,65
282,뱀띠,65,69,88,69
282,말띠,55,78,64,74
282,양띠,82,80,85,73
282,원숭이띠,95,81,57,70
282,닭띠,88,88,92,81
282,개띠,86,95,89,44
282,돼지띠,78,46,73,91
282,양자리,92,72,61,63
282,황소자리,84,99,54,76
282,쌍둥이자리,84,69,51,84
282,게자리,93,60,58,41
282,사자자리,60,53,77,96
282,처녀자리,77,74,90,73
282,천칭자리,91,80,61,64
282,전갈자리,55,64,55,75
282,사수자리,55,93,86,63
282,염소자리,63,49,79,63
282,물병자리,76,77,70,47
282,물고기자리,84,76,79,58
283,쥐띠,60,87,97,48
283,소띠,86,63,74,78
283,호랑이띠,66,95,54,46
283,토끼띠,89,88,91,75
283,용띠,64,62,55,78
283,뱀띠,92,70,58,67
283,말띠,72,56,60,49
283,양띠,93,75,71,72
283,원숭이띠,92,49,78,43
283,닭띠,71,91,96,63
283,개띠,72,53,56,92
283,돼지띠,90,67,93,58
283,양자리,78,76,52,60
283,황소자리,82,94,82,48
283,쌍둥이자리,55,99,86,49
283,게자리,63,99,73,71
283,사자자리,55,90,86,41
283,처녀자리,58,49,90,65
283,천칭자리,69,90,71,66
283,전갈자리,72,48,79,50
283,사수자리,68,97,58,57
283,염소자리,85,56,82,50
283,물병자리,90,84,70,96
283,물고기자리,72,45,53,45
284,쥐띠,86,78,91,98
284,소띠,88,56,60,84
284,호랑이띠,71,90,78,55
284,토끼띠,60,53,76,44
284,용띠,79,79,99,63
284,뱀띠,55,75,54,43
284,말띠,77,80,91,84
284,양띠,58,50,57,76
284,원숭이띠,78,45,89,51
284,닭띠,84,96,56,92
284,개띠,97,50,70,51
284,돼지띠,82,50,97,96
284,양자리,57,92,73,54
284,황소자리,83,48,86,48
284,쌍둥이자리,67,47,52,69
284,게자리,59,96,77,77
284,사자자리,75,88,50,40
284,처녀자리,85,61,94,93
284,천칭자리,96,50,82,76
284,전갈자리,74,80,95,60
284,사수자리,73,59,91,49
284,염소자리,91,78,79,66
284,물병자리,92,80,86,53
284,물고기자리,81,67,58,78
285,쥐띠,71,62,80,89
285,소띠,62,71,96,45
285,호랑이띠,94,95,96,72
285,토끼띠,64,75,62,91
285,용띠,74,96,84,45
285,뱀띠,68,94,96,89
285,말띠,59,47,66,61
285,양띠,57,54,72,89
285,원숭이띠,90,87,89,65
285,닭띠,69,88,61,44
285,개띠,84,63,63,96
285,돼지띠,78,73,66,73
285,양자리,70,66,59,66
285,황소자리,88,48,75,95
285,쌍둥이자리,72,79,77,42
285,게자리,82,73,62,77
285,사자자리,90,59,95,56
285,처녀자리,74,79,82,52
285,천칭자리,90,64,61,60
285,전갈자리,69,69,90,94
285,사수자리,74,70,58,74
285,염소자리,58,66,71,43
285,물병자리,83,97,78,99
285,물고기자리,72,90,53,65
286,쥐띠,78,73,89,61
286,소띠,77,50,73,65
286,호랑이띠,65,58,86,51
286,토끼띠,55,83,52,74
286,용띠,76,94,70,46
286,뱀띠,57,76,90,84
286,말띠,74,91,51,82
286,양띠,93,51,64,46
286,원숭이띠,60,51,79,89
286,닭띠,87,69,56,78
286,개띠,98,46,59,61
286,돼지띠,73,90,78,83
286,양자리,79,48,93,84
286,황소자리,66,55,90,41
286,쌍둥이자리,80,90,89,63
286,게자리,69,65,67,84
286,사자자리,60,88,61,40
286,처녀자리,60,87,58,51
286,천칭자리,83,65,86,62
286,전갈자리,58,45,60,95
286,사수자리,81,93,94,98
286,염소자리,58,50,70,47
286,물병자리,76,58,96,99
286,물고기자리,66,67,91,83
287,쥐띠,98,82,66,68
287,소띠,95,84,71,42
287,호랑이띠,83,63,52,93
287,토끼띠,86,51,98,68
287,용띠,67,99,58,69
287,뱀띠,93,80,53,99
287,말띠,77,90,97,77
287,양띠,98,68,91,41
287,원숭이띠,69,87,98,93
287,닭띠,59,48,50,65
287,개띠,73,88,89,53
287,돼지띠,74,94,96,40
287,양자리,68,89,87,47
287,황소자리,55,62,72,48
287,쌍둥이자리,57,58,77,42
287,게자리,87,84,94,88
287,사자자리,73,49,54,74
287,처녀자리,74,85,89,98
287,천칭자리,61,59,91,61
287,전갈자리,94,84,61,74
287,사수자리,77,67,98,88
287,염소자리,70,68,93,76
287,물병자리,76,54,52,63
287,물고기자리,79,49,52,43
288,쥐띠,81,76,86,76
288,소띠,55,86,51,65
288,호랑이띠,91,72,85,43
288,토끼띠,59,79,74,85
288,용띠,83,75,66,42
288,뱀띠,70,75,82,57
288,말띠,98,53,95,96
288,양띠,68,87,62,76
288,원숭이띠,73,64,87,84
288,닭띠,78,59,51,40
288,개띠,80,76,79,64
288,돼지띠,65,66,70,40
288,양자리,68,55,90,62
288,황소자리,55,49,81,53
288,쌍둥이자리,79,65,66,48
288,게자리,80,56,68,46
288,사자자리,84,79,66,51
288,처녀자리,92,48,90,51
288,천칭자리,97,81,94,89
288,전갈자리,64,59,64,59
288,사수자리,76,99,56,44
288,염소자리,55,92,52,76
288,물병자리,57,86,76,93
288,물고기자리,98,47,72,55
289,쥐띠,55,85,98,74
289,소띠,90,71,82,56
289,호랑이띠,70,45,59,96
289,토끼띠,62,50,74,65
289,용띠,83,59,58,79
289,뱀띠,55,63,93,61
289,말띠,84,66,98,96
289,양띠,91,80,84,68
289,원숭이띠,75,99,86,95
289,닭띠,66,50,60,77
289,개띠,92,94,77,59
289,돼지띠,65,70,52,54
289,양자리,70,71,92,91
289,황소자리,66,96,50,96
289,쌍둥이자리,64,74,73,62
289,게자리,88,56,54,56
289,사자자리,84,74,51,84
289,처녀자리,93,53,50,98
289,천칭자리,83,52,55,91
289,전갈자리,77,98,60,54
289,사수자리,90,45,61,52
289,염소자리,82,89,60,46
289,물병자리,96,95,88,86
289,물고기자리,97,55,54,62
290,쥐띠,88,95,57,73
290,소띠,91,76,96,40
290,호랑이띠,98,68,86,46
290,토끼띠,82,51,99,47
290,용띠,87,72,63,74
290,뱀띠,78,66,85,75
290,말띠,60,91,87,96
290,양띠,75,81,97,69
290,원숭이띠,85,55,95,84
290,닭띠,61,69,85,73
290,개띠,57,90,53,88
290,돼지띠,76,60,80,74
290,양자리,93,99,63,44
290,황소자리,90,69,88,49
290,쌍둥이자리,87,82,80,97
290,게자리,66,96,82,57
290,사자자리,76,64,53,82
290,처녀자리,61,77,58,50
290,천칭자리,85,55,50,43
290,전갈자리,66,80,63,79
290,사수자리,73,79,58,80
290,염소자리,69,53,92,49
290,물병자리,58,61,55,57
290,물고기자리,72,76,67,81
291,쥐띠,68,91,58,99
291,소띠,88,92,57,44
291,호랑이띠,81,68,86,78
291,토끼띠,67,89,50,83
291,용띠,63,92,90,87
291,뱀띠,55,53,52,80
291,말띠,68,48,67,99
291,양띠,64,59,58,48
291,원숭이띠,83,76,72,94
291,닭띠,63,89,56,55
291,개띠,78,90,62,42
291,돼지띠,63,77,55,66
291,양자리,76,48,76,56
291,황소자리,80,57,50,83
291,쌍둥이자리,58,67,95,90
291,게자리,93,59,78,69
291,사자자리,84,67,75,97
291,처녀자리,92,51,89,74
291,천칭자리,69,53,99,44
291,전갈자리,98,46,91,50
291,사수자리,93,50,76,83
291,염소자리,98,92,54,70
291,물병자리,74,69,88,42
291,물고기자리,65,82,97,73
292,쥐띠,68,52,51,56
292,소띠,70,98,97,74
292,호랑이띠,72,49,89,64
292,토끼띠,80,55,59,76
292,용띠,60,96,62,47
292,뱀띠,81,76,50,72
292,말띠,58,68,75,75
292,양띠,78,98,76,93
292,원숭이띠,80,74,98,96
292,닭띠,57,69,64,84
292,개띠,80,54,55,76
292,돼지띠,87,96,75,63
292,양자리,78,48,69,77
292,황소자리,73,94,98,90
292,쌍둥이자리,71,64,91,42
292,게자리,83,72,75,52
292,사자자리,98,64,88,89
292,처녀자리,67,90,64,76
292,천칭자리,81,67,50,59
292,전갈자리,96,83,74,50
292,사수자리,84,57,58,94
292,염소자리,65,69,58,67
292,물병자리,62,50,68,49
292,물고기자리,71,58,76,82
293,쥐띠,63,98,97,61
293,소띠,96,80,94,60
293,호랑이띠,72,88,59,46
293,토끼띠,98,77,82,80
293,용띠,57,79,97,71
293,뱀띠,93,88,89,46
293,말띠,94,71,59,80
293,양띠,70,91,69,98
293,원숭이띠,60,87,88,76
293,닭띠,98,69,66,54
293,개띠,67,80,71,91
293,돼지띠,70,53,96,58
293,양자리,84,56,73,82
293,황소자리,58,68,84,55
293,쌍둥이자리,69,60,66,52
293,게자리,57,96,94,55
293,사자자리,59,50,95,93
293,처녀자리,78,99,92,73
293,천칭자리,86,70,51,63
293,전갈자리,72,68,79,89
293,사수자리,79,89,86,83
293,염소자리,72,76,71,90
293,물병자리,84,70,87,85
293,물고기자리,72,91,99,97
294,쥐띠,95,66,62,63
294,소띠,70,72,73,76
294,호랑이띠,85,99,67,65
294,토끼띠,79,91,88,89
294,용띠,87,69,54,67
294,뱀띠,68,62,58,45
294,말띠,66,66,68,63
294,양띠,56,79,94,98
